timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1681032564399,111,WOK-0,301,Moved Permanently,Stress test 1-55,text,true,,1467,197,62,62,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,111,0,0
1681032564510,104,WOK-1,200,OK,Stress test 1-55,text,true,,293529,193,62,62,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,65,0,0
1681032564804,199,Patelnie sortowanie,200,OK,Stress test 1-44,text,true,,387920,338,62,62,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,101,0,0
1681032564804,101,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-44,text,true,,1415,171,62,62,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,101,0,0
1681032564905,98,Patelnie sortowanie-1,200,OK,Stress test 1-44,text,true,,386505,167,62,62,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,55,0,0
1681032565058,206,WOK,200,OK,Stress test 1-61,text,true,,295011,390,62,62,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,105,0,0
1681032565058,105,WOK-0,301,Moved Permanently,Stress test 1-61,text,true,,1472,197,62,62,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,105,0,0
1681032565163,101,WOK-1,200,OK,Stress test 1-61,text,true,,293539,193,62,62,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,62,0,0
1681032564872,432,Formularze,200,OK,Stress test 1-69,text,true,,419509,633,62,62,https://policzona-szama.pl/,144,0,0
1681032564872,144,Formularze-0,302,Found,Stress test 1-69,text,true,,5665,197,62,62,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,144,0,0
1681032565016,134,Formularze-1,302,Found,Stress test 1-69,text,true,,4595,186,62,62,http://www.policzona-szama.pl/checkouts/sh/a239c3bfc3130a06606a7c00033588eb?_ga=undefined,134,0,0
1681032565150,53,Formularze-2,301,Moved Permanently,Stress test 1-69,text,true,,1465,127,62,62,https://www.policzona-szama.pl/,53,0,0
1681032565203,101,Formularze-3,200,OK,Stress test 1-69,text,true,,407784,123,62,62,https://policzona-szama.pl/,60,0,0
1681032565176,220,Patelnie sortowanie,200,OK,Stress test 1-45,text,true,,387907,338,62,62,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,120,0,0
1681032565176,120,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-45,text,true,,1411,171,62,62,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,120,0,0
1681032565296,100,Patelnie sortowanie-1,200,OK,Stress test 1-45,text,true,,386496,167,62,62,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,59,0,0
1681032565106,313,Patelnie,200,OK,Stress test 1-75,text,true,,387724,290,62,62,https://policzona-szama.pl/collections/patelnie,211,0,105
1681032565106,211,Patelnie-0,301,Moved Permanently,Stress test 1-75,text,true,,1387,147,62,62,http://www.policzona-szama.pl/collections/patelnie,211,0,105
1681032565317,102,Patelnie-1,200,OK,Stress test 1-75,text,true,,386337,143,62,62,https://policzona-szama.pl/collections/patelnie,62,0,0
1681032565422,204,WOK,200,OK,Stress test 1-58,text,true,,294999,390,62,62,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,105,0,0
1681032565422,105,WOK-0,301,Moved Permanently,Stress test 1-58,text,true,,1459,197,62,62,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,105,0,0
1681032565527,99,WOK-1,200,OK,Stress test 1-58,text,true,,293540,193,62,62,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,60,0,0
1681032565224,513,Formularze,200,OK,Stress test 1-2,text,true,,419521,633,62,62,https://policzona-szama.pl/,144,0,0
1681032565224,144,Formularze-0,302,Found,Stress test 1-2,text,true,,5665,197,62,62,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,144,0,0
1681032565368,141,Formularze-1,302,Found,Stress test 1-2,text,true,,4599,186,62,62,http://www.policzona-szama.pl/checkouts/sh/a6596b23a87315b4a6047bce06269b36?_ga=undefined,141,0,0
1681032565509,71,Formularze-2,301,Moved Permanently,Stress test 1-2,text,true,,1475,127,62,62,https://www.policzona-szama.pl/,71,0,23
1681032565581,156,Formularze-3,200,OK,Stress test 1-2,text,true,,407782,123,62,62,https://policzona-szama.pl/,112,0,28
1681032565520,470,Formularze,200,OK,Stress test 1-71,text,true,,419503,633,62,62,https://policzona-szama.pl/,157,0,0
1681032565520,157,Formularze-0,302,Found,Stress test 1-71,text,true,,5671,197,62,62,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,157,0,0
1681032565677,131,Formularze-1,302,Found,Stress test 1-71,text,true,,4597,186,62,62,http://www.policzona-szama.pl/checkouts/sh/0504e1f0133c160d1c40348209435c6a?_ga=undefined,131,0,0
1681032565809,48,Formularze-2,301,Moved Permanently,Stress test 1-71,text,true,,1459,127,62,62,https://www.policzona-szama.pl/,48,0,0
1681032565857,133,Formularze-3,200,OK,Stress test 1-71,text,true,,407776,123,62,62,https://policzona-szama.pl/,93,0,0
1681032565806,213,WOK,200,OK,Stress test 1-28,text,true,,295007,390,62,62,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,115,0,0
1681032565806,115,WOK-0,301,Moved Permanently,Stress test 1-28,text,true,,1468,197,62,62,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,115,0,0
1681032565921,98,WOK-1,200,OK,Stress test 1-28,text,true,,293539,193,62,62,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,60,0,0
1681032566825,247,WOK,200,OK,Stress test 1-29,text,true,,295011,390,62,62,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,106,0,0
1681032566825,106,WOK-0,301,Moved Permanently,Stress test 1-29,text,true,,1465,197,62,62,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,106,0,0
1681032566931,141,WOK-1,200,OK,Stress test 1-29,text,true,,293546,193,62,62,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,103,0,0
1681032567167,217,WOK,200,OK,Stress test 1-27,text,true,,294996,390,62,62,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,111,0,0
1681032567167,111,WOK-0,301,Moved Permanently,Stress test 1-27,text,true,,1464,197,62,62,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,111,0,0
1681032567278,106,WOK-1,200,OK,Stress test 1-27,text,true,,293532,193,62,62,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,67,0,0
1681032568476,206,WOK,200,OK,Stress test 1-30,text,true,,295016,390,62,62,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,104,0,0
1681032568476,104,WOK-0,301,Moved Permanently,Stress test 1-30,text,true,,1476,197,62,62,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,104,0,0
1681032568580,102,WOK-1,200,OK,Stress test 1-30,text,true,,293540,193,62,62,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,63,0,0
1681032568304,428,Płatność,200,OK,Stress test 1-46,text,true,,419536,601,62,62,https://policzona-szama.pl/,156,0,0
1681032568304,156,Płatność-0,302,Found,Stress test 1-46,text,true,,5659,179,62,62,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,156,0,0
1681032568460,130,Płatność-1,302,Found,Stress test 1-46,text,true,,4601,172,62,62,http://www.policzona-szama.pl/checkouts/sh/0b12ed8e7205e72f0ba7cff067230a43,130,0,0
1681032568590,49,Płatność-2,301,Moved Permanently,Stress test 1-46,text,true,,1475,127,62,62,https://www.policzona-szama.pl/,49,0,0
1681032568639,93,Płatność-3,200,OK,Stress test 1-46,text,true,,407801,123,62,62,https://policzona-szama.pl/,53,0,0
1681032568460,440,Formularze,200,OK,Stress test 1-73,text,true,,419512,633,61,61,https://policzona-szama.pl/,152,0,0
1681032568460,152,Formularze-0,302,Found,Stress test 1-73,text,true,,5671,197,61,61,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,152,0,0
1681032568612,140,Formularze-1,302,Found,Stress test 1-73,text,true,,4595,186,61,61,http://www.policzona-szama.pl/checkouts/sh/e315fa99f135fb8a9339cb86b825ec13?_ga=undefined,140,0,0
1681032568752,52,Formularze-2,301,Moved Permanently,Stress test 1-73,text,true,,1467,127,61,61,https://www.policzona-szama.pl/,52,0,0
1681032568804,96,Formularze-3,200,OK,Stress test 1-73,text,true,,407779,123,61,61,https://policzona-szama.pl/,54,0,0
1681032568762,461,Formularze,200,OK,Stress test 1-72,text,true,,419514,633,61,61,https://policzona-szama.pl/,170,0,0
1681032568762,170,Formularze-0,302,Found,Stress test 1-72,text,true,,5672,197,61,61,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,170,0,0
1681032568932,133,Formularze-1,302,Found,Stress test 1-72,text,true,,4597,186,61,61,http://www.policzona-szama.pl/checkouts/sh/188a6ed16ce1375b07d5786a01e2acfb?_ga=undefined,133,0,0
1681032569065,52,Formularze-2,301,Moved Permanently,Stress test 1-72,text,true,,1461,127,61,61,https://www.policzona-szama.pl/,52,0,0
1681032569117,106,Formularze-3,200,OK,Stress test 1-72,text,true,,407784,123,61,61,https://policzona-szama.pl/,68,0,0
1681032569831,202,WOK,200,OK,Stress test 1-65,text,true,,295017,390,61,61,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,109,0,0
1681032569831,109,WOK-0,301,Moved Permanently,Stress test 1-65,text,true,,1468,197,61,61,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,109,0,0
1681032569940,93,WOK-1,200,OK,Stress test 1-65,text,true,,293549,193,61,61,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,58,0,0
1681032569911,541,Formularze,200,OK,Stress test 1-17,text,true,,419514,633,61,61,https://policzona-szama.pl/,160,0,0
1681032569911,160,Formularze-0,302,Found,Stress test 1-17,text,true,,5669,197,61,61,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,160,0,0
1681032570071,181,Formularze-1,302,Found,Stress test 1-17,text,true,,4597,186,61,61,http://www.policzona-szama.pl/checkouts/sh/a55760a1e2f4567175dc6ed461593343?_ga=undefined,181,0,0
1681032570252,78,Formularze-2,301,Moved Permanently,Stress test 1-17,text,true,,1471,127,61,61,https://www.policzona-szama.pl/,78,0,28
1681032570330,122,Formularze-3,200,OK,Stress test 1-17,text,true,,407777,123,61,61,https://policzona-szama.pl/,78,0,25
1681032570294,289,WOK,200,OK,Stress test 1-64,text,true,,295008,390,61,61,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,193,0,0
1681032570294,193,WOK-0,301,Moved Permanently,Stress test 1-64,text,true,,1470,197,61,61,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,193,0,0
1681032570487,96,WOK-1,200,OK,Stress test 1-64,text,true,,293538,193,61,61,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,58,0,0
1681032570302,287,WOK,200,OK,Stress test 1-33,text,true,,295009,390,61,61,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,186,0,0
1681032570302,186,WOK-0,301,Moved Permanently,Stress test 1-33,text,true,,1466,197,61,61,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,186,0,0
1681032570488,101,WOK-1,200,OK,Stress test 1-33,text,true,,293543,193,61,61,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,58,0,0
1681032570887,428,Metody wysyłki,200,OK,Stress test 1-60,text,true,,419529,602,61,61,https://policzona-szama.pl/,147,0,0
1681032570887,147,Metody wysyłki-0,302,Found,Stress test 1-60,text,true,,5651,180,61,61,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,147,0,0
1681032571034,129,Metody wysyłki-1,302,Found,Stress test 1-60,text,true,,4605,172,61,61,http://www.policzona-szama.pl/checkouts/sh/88edca591f3f5f5475118f8448797773,129,0,0
1681032571163,53,Metody wysyłki-2,301,Moved Permanently,Stress test 1-60,text,true,,1473,127,61,61,https://www.policzona-szama.pl/,53,0,0
1681032571216,99,Metody wysyłki-3,200,OK,Stress test 1-60,text,true,,407800,123,61,61,https://policzona-szama.pl/,59,0,0
1681032571228,442,Metody wysyłki,200,OK,Stress test 1-63,text,true,,419499,602,61,61,https://policzona-szama.pl/,148,0,0
1681032571228,148,Metody wysyłki-0,302,Found,Stress test 1-63,text,true,,5649,180,61,61,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,148,0,0
1681032571376,141,Metody wysyłki-1,302,Found,Stress test 1-63,text,true,,4597,172,61,61,http://www.policzona-szama.pl/checkouts/sh/0147aa1f423318dc258597259d11b385,141,0,0
1681032571517,47,Metody wysyłki-2,301,Moved Permanently,Stress test 1-63,text,true,,1465,127,61,61,https://www.policzona-szama.pl/,47,0,0
1681032571564,106,Metody wysyłki-3,200,OK,Stress test 1-63,text,true,,407788,123,61,61,https://policzona-szama.pl/,62,0,0
1681032571920,437,Płatność,200,OK,Stress test 1-57,text,true,,419529,601,61,61,https://policzona-szama.pl/,153,0,0
1681032571920,153,Płatność-0,302,Found,Stress test 1-57,text,true,,5659,179,61,61,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,153,0,0
1681032572073,136,Płatność-1,302,Found,Stress test 1-57,text,true,,4599,172,61,61,http://www.policzona-szama.pl/checkouts/sh/bdf0d5c47b8dd10abfb5c4f582a9f680,136,0,0
1681032572209,52,Płatność-2,301,Moved Permanently,Stress test 1-57,text,true,,1463,127,61,61,https://www.policzona-szama.pl/,52,0,0
1681032572261,96,Płatność-3,200,OK,Stress test 1-57,text,true,,407808,123,61,61,https://policzona-szama.pl/,56,0,0
1681032572064,449,Płatność,200,OK,Stress test 1-56,text,true,,419491,601,60,60,https://policzona-szama.pl/,156,0,0
1681032572064,156,Płatność-0,302,Found,Stress test 1-56,text,true,,5653,179,60,60,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,156,0,0
1681032572220,130,Płatność-1,302,Found,Stress test 1-56,text,true,,4589,172,60,60,http://www.policzona-szama.pl/checkouts/sh/21ff72814dcb1dbdaf02f923c1dabd0f,130,0,0
1681032572350,64,Płatność-2,301,Moved Permanently,Stress test 1-56,text,true,,1467,127,60,60,https://www.policzona-szama.pl/,64,0,0
1681032572414,99,Płatność-3,200,OK,Stress test 1-56,text,true,,407782,123,60,60,https://policzona-szama.pl/,59,0,0
1681032572417,207,Patelnie sortowanie,200,OK,Stress test 1-54,text,true,,387895,338,59,59,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,106,0,0
1681032572417,106,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-54,text,true,,1401,171,59,59,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,106,0,0
1681032572523,101,Patelnie sortowanie-1,200,OK,Stress test 1-54,text,true,,386494,167,59,59,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,57,0,0
1681032572570,224,Patelnie sortowanie,200,OK,Stress test 1-52,text,true,,387897,338,59,59,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,111,0,0
1681032572570,111,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-52,text,true,,1411,171,59,59,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,111,0,0
1681032572681,113,Patelnie sortowanie-1,200,OK,Stress test 1-52,text,true,,386486,167,59,59,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,58,0,0
1681032572799,212,WOK,200,OK,Stress test 1-70,text,true,,295015,390,59,59,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,108,0,0
1681032572799,108,WOK-0,301,Moved Permanently,Stress test 1-70,text,true,,1467,197,59,59,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,108,0,0
1681032572907,104,WOK-1,200,OK,Stress test 1-70,text,true,,293548,193,59,59,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,65,0,0
1681032572865,198,Patelnie sortowanie,200,OK,Stress test 1-51,text,true,,387914,338,59,59,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,102,0,0
1681032572865,102,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-51,text,true,,1407,171,59,59,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,102,0,0
1681032572967,96,Patelnie sortowanie-1,200,OK,Stress test 1-51,text,true,,386507,167,59,59,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,53,0,0
1681032573008,447,Metody wysyłki,200,OK,Stress test 1-66,text,true,,419509,602,59,59,https://policzona-szama.pl/,153,0,0
1681032573008,153,Metody wysyłki-0,302,Found,Stress test 1-66,text,true,,5659,180,59,59,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,153,0,0
1681032573161,130,Metody wysyłki-1,302,Found,Stress test 1-66,text,true,,4597,172,59,59,http://www.policzona-szama.pl/checkouts/sh/5565f5b611c9a3787c77842756e9042a,130,0,0
1681032573291,50,Metody wysyłki-2,301,Moved Permanently,Stress test 1-66,text,true,,1467,127,59,59,https://www.policzona-szama.pl/,50,0,0
1681032573341,114,Metody wysyłki-3,200,OK,Stress test 1-66,text,true,,407786,123,59,59,https://policzona-szama.pl/,70,0,0
1681032573481,206,WOK,200,OK,Stress test 1-39,text,true,,294976,390,59,59,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,106,0,0
1681032573481,106,WOK-0,301,Moved Permanently,Stress test 1-39,text,true,,1461,197,59,59,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,106,0,0
1681032573587,100,WOK-1,200,OK,Stress test 1-39,text,true,,293515,193,59,59,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,62,0,0
1681032573681,205,WOK,200,OK,Stress test 1-68,text,true,,294986,390,59,59,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,109,0,0
1681032573681,109,WOK-0,301,Moved Permanently,Stress test 1-68,text,true,,1475,197,59,59,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,109,0,0
1681032573790,96,WOK-1,200,OK,Stress test 1-68,text,true,,293511,193,59,59,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,57,0,0
1681032575126,490,Formularze,200,OK,Stress test 1-22,text,true,,419529,633,59,59,https://policzona-szama.pl/,161,0,0
1681032575126,161,Formularze-0,302,Found,Stress test 1-22,text,true,,5669,197,59,59,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,161,0,0
1681032575288,137,Formularze-1,302,Found,Stress test 1-22,text,true,,4603,186,59,59,http://www.policzona-szama.pl/checkouts/sh/92e8c259f7cabfc25da01eb5405c4304?_ga=undefined,137,0,0
1681032575425,74,Formularze-2,301,Moved Permanently,Stress test 1-22,text,true,,1463,127,59,59,https://www.policzona-szama.pl/,74,0,26
1681032575499,117,Formularze-3,200,OK,Stress test 1-22,text,true,,407794,123,59,59,https://policzona-szama.pl/,74,0,24
1681032576628,228,WOK,200,OK,Stress test 1-40,text,true,,295004,390,59,59,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,118,0,0
1681032576628,118,WOK-0,301,Moved Permanently,Stress test 1-40,text,true,,1469,197,59,59,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,118,0,0
1681032576746,110,WOK-1,200,OK,Stress test 1-40,text,true,,293535,193,59,59,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,73,0,0
1681032576609,427,Metody wysyłki,200,OK,Stress test 1-69,text,true,,419508,602,59,59,https://policzona-szama.pl/,148,0,0
1681032576609,148,Metody wysyłki-0,302,Found,Stress test 1-69,text,true,,5655,180,59,59,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,148,0,0
1681032576757,131,Metody wysyłki-1,302,Found,Stress test 1-69,text,true,,4605,172,59,59,http://www.policzona-szama.pl/checkouts/sh/d5e28e944f0a08cc1ea50fdb0de5b439,131,0,0
1681032576887,51,Metody wysyłki-2,301,Moved Permanently,Stress test 1-69,text,true,,1469,127,59,59,https://www.policzona-szama.pl/,51,0,0
1681032576938,97,Metody wysyłki-3,200,OK,Stress test 1-69,text,true,,407779,123,59,59,https://policzona-szama.pl/,56,0,0
1681032577530,360,Patelnie sortowanie,200,OK,Stress test 1-59,text,true,,387913,338,59,59,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,160,0,0
1681032577530,160,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-59,text,true,,1407,171,59,59,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,160,0,0
1681032577690,200,Patelnie sortowanie-1,200,OK,Stress test 1-59,text,true,,386506,167,59,59,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,187,0,0
1681032578048,481,Metody wysyłki,200,OK,Stress test 1-71,text,true,,419510,602,59,59,https://policzona-szama.pl/,196,0,0
1681032578048,196,Metody wysyłki-0,302,Found,Stress test 1-71,text,true,,5657,180,59,59,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,196,0,0
1681032578244,134,Metody wysyłki-1,302,Found,Stress test 1-71,text,true,,4595,172,59,59,http://www.policzona-szama.pl/checkouts/sh/db5f915749268a0d0a9abbb43ba33764,134,0,0
1681032578378,52,Metody wysyłki-2,301,Moved Permanently,Stress test 1-71,text,true,,1467,127,59,59,https://www.policzona-szama.pl/,52,0,0
1681032578430,99,Metody wysyłki-3,200,OK,Stress test 1-71,text,true,,407791,123,59,59,https://policzona-szama.pl/,60,0,0
1681032579111,205,Patelnie sortowanie,200,OK,Stress test 1-62,text,true,,387917,338,59,59,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,106,0,0
1681032579111,106,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-62,text,true,,1407,171,59,59,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,106,0,0
1681032579217,99,Patelnie sortowanie-1,200,OK,Stress test 1-62,text,true,,386510,167,59,59,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,62,0,0
1681032579427,215,WOK,200,OK,Stress test 1-43,text,true,,295021,390,59,59,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,118,0,0
1681032579427,118,WOK-0,301,Moved Permanently,Stress test 1-43,text,true,,1471,197,59,59,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,118,0,0
1681032579545,97,WOK-1,200,OK,Stress test 1-43,text,true,,293550,193,59,59,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,58,0,0
1681032579455,211,WOK,200,OK,Stress test 1-44,text,true,,295006,390,59,59,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,114,0,0
1681032579455,114,WOK-0,301,Moved Permanently,Stress test 1-44,text,true,,1475,197,59,59,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,114,0,0
1681032579569,97,WOK-1,200,OK,Stress test 1-44,text,true,,293531,193,59,59,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,61,0,0
1681032579515,520,Formularze,200,OK,Stress test 1-23,text,true,,419520,633,59,59,https://policzona-szama.pl/,187,0,0
1681032579515,187,Formularze-0,302,Found,Stress test 1-23,text,true,,5672,197,59,59,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,187,0,0
1681032579702,128,Formularze-1,302,Found,Stress test 1-23,text,true,,4593,186,59,59,http://www.policzona-szama.pl/checkouts/sh/8b7081407a062bce0b59156ec39b30ad?_ga=undefined,128,0,0
1681032579830,73,Formularze-2,301,Moved Permanently,Stress test 1-23,text,true,,1467,127,59,59,https://www.policzona-szama.pl/,73,0,25
1681032579903,132,Formularze-3,200,OK,Stress test 1-23,text,true,,407788,123,59,59,https://policzona-szama.pl/,85,0,29
1681032579913,206,WOK,200,OK,Stress test 1-42,text,true,,295006,390,59,59,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,109,0,0
1681032579913,109,WOK-0,301,Moved Permanently,Stress test 1-42,text,true,,1467,197,59,59,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,109,0,0
1681032580022,97,WOK-1,200,OK,Stress test 1-42,text,true,,293539,193,59,59,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,59,0,0
1681032580015,769,Płatność,200,OK,Stress test 1-63,text,true,,419507,601,59,59,https://policzona-szama.pl/,151,0,0
1681032580015,151,Płatność-0,302,Found,Stress test 1-63,text,true,,5653,179,59,59,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,151,0,0
1681032580166,244,Płatność-1,302,Found,Stress test 1-63,text,true,,4601,172,59,59,http://www.policzona-szama.pl/checkouts/sh/3d806607a0cd442af54e9b8f81266d47,244,0,0
1681032580410,182,Płatność-2,301,Moved Permanently,Stress test 1-63,text,true,,1467,127,59,59,https://www.policzona-szama.pl/,182,0,0
1681032580592,192,Płatność-3,200,OK,Stress test 1-63,text,true,,407786,123,59,59,https://policzona-szama.pl/,182,0,0
1681032580102,867,Metody wysyłki,200,OK,Stress test 1-72,text,true,,419515,602,58,58,https://policzona-szama.pl/,308,0,0
1681032580102,308,Metody wysyłki-0,302,Found,Stress test 1-72,text,true,,5661,180,58,58,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,308,0,0
1681032580410,183,Metody wysyłki-1,302,Found,Stress test 1-72,text,true,,4599,172,58,58,http://www.policzona-szama.pl/checkouts/sh/b207bc1a71e804a16b0cf081fed14d54,183,0,0
